ua,Phase_Shift_1,Phase_Shift_2,Phase_Shift_3,Phase_Shift_4,Phase_Shift_5,Phase_Shift_6,Phase_Shift_7,Phase_Shift_8,Phase_Shift_9,Phase_Shift_10,Phase_Shift_11,Va,Vr
3.326418765,-0.081712507,-0.182126679,-0.256544475,-0.400965195,-0.556803653,-0.761725252,-0.905566542,-1.017718434,-1.109819186,-1.187895823,-1.255536681,-50.88621185,-40.84419749
1.806447779,-0.170117849,-0.377076881,-0.527576385,-0.808988366,-1.092650134,-1.432423486,-1.650003843,-1.807414546,-1.928144695,-2.024150073,-2.102139579,-42.96262454,-56.32934186
3.080125597,-0.108074493,-0.240947916,-0.3395159,-0.531218235,-0.739128693,-1.015545441,-1.212942246,-1.369715585,-1.500944284,-1.614380037,-1.714608642,-86.72999487,227.7690388
3.312799674,0.005887159,0.010972372,0.011868968,0.003491819,-0.023767383,-0.090446984,-0.157311641,-0.220065464,-0.278163159,-0.331893732,-0.381721795,19.93380449,144.1273397
2.190790664,-0.076376308,-0.170624688,-0.241013789,-0.379663387,-0.533429607,-0.744258408,-0.899400863,-1.025174371,-1.132027028,-1.225417223,-1.308630809,0.873865809,149.5123403
3.909196285,-0.02884823,-0.064691203,-0.091803605,-0.146558001,-0.210169783,-0.303756808,-0.377994932,-0.441691585,-0.498282937,-0.549579192,-0.596694701,10.73777755,206.3133634
3.693942766,-0.085834224,-0.191502562,-0.270078888,-0.423601123,-0.591450532,-0.817031732,-0.979678027,-1.109553516,-1.21857849,-1.312934244,-1.396311305,-90.52216218,52.95482003
2.774172696,-0.092620323,-0.20619672,-0.290040296,-0.451559163,-0.623624961,-0.846099528,-0.999990436,-1.119033285,-1.21643153,-1.298927134,-1.370478218,-33.1098256,29.75582986
2.404394393,2.993810874,2.814840458,2.685701909,2.447239316,2.211311917,1.935772005,1.763546094,1.639494624,1.543324974,1.465268068,1.399875418,15.49564934,17.47827103
3.191748878,-0.090319122,-0.201368899,-0.283755098,-0.44400708,-0.617824726,-0.84884828,-1.013682597,-1.144449092,-1.253780157,-1.348177113,-1.431489517,-52.03611996,157.0320585
2.000837233,0.15292389,0.265333453,0.285119618,0.215489024,0.053779008,-0.216726186,-0.425634933,-0.595757541,-0.739773986,-0.865109103,-0.976396588,35.38785241,280.6844959
1.901320055,2.986969173,2.796639064,2.655160004,2.379225017,2.079922907,1.68782005,1.415904873,1.205349666,1.032736756,0.886307196,0.759090462,63.94085898,174.699942
1.956733174,-0.186554114,-0.414602453,-0.581968966,-0.90080895,-1.234167657,-1.657463086,-1.948877756,-2.17521167,-2.36161672,-2.520895468,-2.660465394,-81.6061267,212.6827633
2.589115073,-0.127338694,-0.283516861,-0.398852465,-0.621240069,-0.858718104,-1.167573062,-1.383235738,-1.551663267,-1.690754041,-1.809624396,-1.913613018,-72.67092091,80.68171975
3.587438783,-0.088517699,-0.197493728,-0.278536579,-0.436914765,-0.610189963,-0.843482338,-1.012233796,-1.147496432,-1.261513612,-1.360618271,-1.448582071,-83.08403616,266.6269506
2.341995628,-0.133541122,-0.29714034,-0.41770923,-0.649346908,-0.895366943,-1.21395403,-1.436435117,-1.610775672,-1.755449644,-1.87978393,-1.989190696,-50.14218908,218.0344947
1.386771911,-0.102812291,-0.23140409,-0.329501179,-0.528169567,-0.753258166,-1.058463486,-1.276067871,-1.447873045,-1.590542722,-1.712757326,-1.819841475,3.567786412,104.2065217
1.291540257,-0.247385038,-0.548310263,-0.766925228,-1.173533482,-1.575766866,-2.045267777,-2.35269653,-2.58653002,-2.77344975,-2.928847341,-3.063002406,-36.97567836,74.83707452
3.157372593,-0.086655812,-0.193186518,-0.272199783,-0.425817083,-0.592300452,-0.813341618,-0.9709185,-1.095878332,-1.200341554,-1.290538948,-1.370155733,-42.12763426,152.3238364
1.822152503,-0.207675311,-0.461373649,-0.647307512,-1.000373577,-1.366859713,-1.827268188,-2.141822617,-2.385043663,-2.584371538,-2.75392,-2.901998097,-91.08213888,154.2873538
3.417265088,-0.044318445,-0.099070842,-0.140055978,-0.221190286,-0.312147759,-0.439365038,-0.535363581,-0.614895809,-0.683742522,-0.744905953,-0.800192012,1.539999973,169.539128
3.95292608,-0.076486668,-0.170667877,-0.240729696,-0.37771339,-0.527647731,-0.729351882,-0.874759277,-0.990699807,-1.087798358,-1.171581188,-1.245358829,-85.38190305,-69.68773881
3.891156052,-0.072553456,-0.161857469,-0.228243057,-0.357848114,-0.499287598,-0.688582639,-0.824129086,-0.931526027,-1.020925848,-1.097612708,-1.164752855,-67.76056313,-71.46823906
2.98479536,-0.107708188,-0.240066971,-0.338164597,-0.528619032,-0.734512781,-1.006938676,-1.200483599,-1.353583931,-1.481318205,-1.591424984,-1.688473864,-73.97761624,171.0391226
3.401842069,-0.038326445,-0.085574789,-0.120802052,-0.189998897,-0.266465863,-0.371117401,-0.448267166,-0.51105297,-0.564628497,-0.611658552,-0.653734991,-1.738661725,66.41726014
3.141549842,-0.071306886,-0.158831325,-0.223554852,-0.348627715,-0.48251779,-0.656455632,-0.776950137,-0.869968416,-0.945769512,-1.009641598,-1.064715728,-25.90241418,5.657302094
1.559763313,-0.214869558,-0.476642744,-0.667482557,-1.025914243,-1.390244617,-1.836732736,-2.138052635,-2.369855107,-2.558815595,-2.719051591,-2.858925283,-47.55350817,154.0574023
1.33925695,2.670401774,2.146632131,1.812218083,1.278129997,0.821682936,0.321870153,0.002821175,-0.233550977,-0.422252928,-0.581409246,-0.719845284,38.74166653,155.9867653
0.986096499,3.029764711,2.868776471,2.722932771,2.373504584,1.928891693,1.334050284,0.964117272,0.697068839,0.476689365,0.28975413,0.133165909,40.65533023,94.57665307
1.780780448,0.33598935,0.499340447,0.493856884,0.352570255,0.127465467,-0.200219065,-0.438046078,-0.626656243,-0.783810661,-0.919207806,-1.038632084,34.68235355,244.5537448
2.716629918,-0.114013405,-0.253823666,-0.3570321,-0.555835061,-0.767521648,-1.040789088,-1.229138052,-1.374090176,-1.491924314,-1.59097572,-1.676151126,-64.585593,-73.56336822
2.874240103,2.948675601,2.71456388,2.544943884,2.228909726,1.910032159,1.523822047,1.270604495,1.080311894,0.927077028,0.798348985,0.687065108,82.02752847,298.9547299
1.14383305,2.799350535,2.391458375,2.105050455,1.596287988,1.103016503,0.481134899,0.05146499,-0.268749511,-0.523950833,-0.742034029,-0.935191027,69.60792344,298.0330136
2.521843881,-0.127033336,-0.282675146,-0.397388807,-0.617704331,-0.851143553,-1.150762632,-1.356437009,-1.514479956,-1.642946424,-1.75103574,-1.844133472,-66.93195263,-56.68560778
3.210006634,-0.094397616,-0.21040209,-0.296377966,-0.463255972,-0.643425641,-0.880716951,-1.047756997,-1.178421317,-1.286093287,-1.377689423,-1.457320565,-70.40116761,-71.01236369
3.223425057,-0.100883689,-0.224931579,-0.316971648,-0.496031067,-0.690263827,-0.948266402,-1.132007699,-1.277383914,-1.39854248,-1.502783244,-1.594439928,-87.09549905,38.11524169
3.092805434,-0.10043361,-0.223910836,-0.315506007,-0.493639746,-0.686827751,-0.943691736,-1.127184436,-1.272988139,-1.395109543,-1.500744756,-1.594148281,-65.31475671,236.6726662
1.662250967,-0.193946294,-0.43043898,-0.603186387,-0.929284789,-1.264996869,-1.685308889,-1.973893306,-2.198420894,-2.383659704,-2.542392292,-2.681991966,-40.0191293,248.2796894
3.425697224,-0.094812464,-0.211442775,-0.298043915,-0.466756165,-0.650193226,-0.894529582,-1.068838318,-1.206756691,-1.321578454,-1.420187789,-1.50668719,-95.25821713,-80.62320098
2.563732494,-0.098010189,-0.218297235,-0.307245066,-0.479256312,-0.66414971,-0.907689899,-1.08073123,-1.218105104,-1.333286554,-1.433106555,-1.521559722,-21.47122338,207.4867978
1.304588544,-0.226601601,-0.501117026,-0.698936986,-1.060481657,-1.404978428,-1.783004912,-2.011810397,-2.170390166,-2.285218003,-2.372508993,-2.441244867,-29.9300095,-27.13270516
1.662886078,-0.010084573,-0.037906657,-0.075873639,-0.193153034,-0.368098569,-0.639008074,-0.844358546,-1.010785182,-1.151075981,-1.272643189,-1.380205284,15.73386274,163.6509649
2.643431785,-0.066041304,-0.14776105,-0.209103238,-0.331104517,-0.46876503,-0.662258467,-0.808325758,-0.929013663,-1.033107128,-1.125233786,-1.20820611,4.461282399,283.5662784
2.603068647,-0.133120277,-0.296379252,-0.416926593,-0.649268942,-0.897082797,-1.218381148,-1.441499534,-1.614623571,-1.756570269,-1.876952527,-1.981414958,-92.5846204,-89.25670707
1.930231763,-0.121643574,-0.269220164,-0.375989129,-0.573692592,-0.769227564,-0.994775311,-1.130432406,-1.222071425,-1.287249714,-1.334683685,-1.369318308,-20.0448227,-23.64291011
3.469480559,-0.078508759,-0.17511106,-0.246880307,-0.386861182,-0.539443973,-0.743700902,-0.890508062,-1.007589821,-1.105874733,-1.191007138,-1.266341726,-45.69572112,160.7143092
1.343236033,2.894330616,2.595928781,2.381338958,1.98266125,1.57195,1.051197428,0.704340727,0.444731683,0.233870661,0.05489198,-0.099818248,56.21157216,180.8457976
1.876153354,-0.199847003,-0.444095771,-0.623273958,-0.964251584,-1.319913024,-1.770272276,-2.080282907,-2.321376565,-2.520109235,-2.690064462,-2.839179706,-87.83928269,265.6670594
3.513490099,0.031339252,0.065063108,0.083872554,0.100038122,0.08426251,0.014199574,-0.063639087,-0.138367983,-0.208090689,-0.272796594,-0.332924157,38.50598127,293.0888619
3.490983897,-0.067249972,-0.149922159,-0.211233763,-0.330382963,-0.459291242,-0.629537629,-0.749695916,-0.843872919,-0.921619208,-0.987884111,-1.045615845,-32.46054919,13.57085835
3.969445626,-0.047442048,-0.105957766,-0.149627309,-0.235569204,-0.330885359,-0.462117607,-0.559589614,-0.639467582,-0.70808665,-0.768719108,-0.823316953,-7.716924954,220.3166953
2.749385907,-0.097446233,-0.217104007,-0.305668443,-0.477205701,-0.661983907,-0.905700242,-1.078771601,-1.215950182,-1.330758031,-1.430079532,-1.517952232,-31.25206399,210.4753407
2.688554445,-0.12101074,-0.269453225,-0.379107814,-0.590629231,-0.81655564,-1.109992703,-1.314083422,-1.472642354,-1.602808565,-1.713344433,-1.809400917,-74.37688719,-26.8902432
2.41492965,-0.108816106,-0.242087973,-0.340255688,-0.528664878,-0.728356197,-0.985884983,-1.16467161,-1.304023142,-1.419099502,-1.517545247,-1.603799368,-27.91041723,108.1407471
2.163154757,2.530291964,2.060031686,1.847230189,1.576671572,1.377726283,1.180711192,1.066943772,0.987572819,0.927098471,0.878561465,0.838230273,7.519465177,7.745066229
2.442501774,-0.116401416,-0.258946301,-0.363916195,-0.565233824,-0.778180407,-1.051519196,-1.239903225,-1.385648024,-1.505137185,-1.606657486,-1.695028517,-39.58428577,65.82375669
2.107449874,-0.163353942,-0.363224642,-0.510176217,-0.791203236,-1.0872857,-1.46718094,-1.730864341,-1.936817922,-2.107339052,-2.253692464,-2.382380846,-66.79952447,266.8447046
2.295298295,-0.138622455,-0.308315184,-0.433190545,-0.672387447,-0.924956035,-1.248945722,-1.472654093,-1.646220889,-1.788964661,-1.910642649,-2.016908591,-55.42612551,106.8476402
0.098446669,-0.039629384,-0.185206575,-0.368883935,-0.842331788,-1.424818434,-2.108563823,-2.367005099,-2.48076699,-2.600821589,-2.687526848,-2.716799302,20.33157754,29.60967815
3.650051381,-0.079571375,-0.17748944,-0.250245928,-0.392173619,-0.546860453,-0.753632586,-0.901696785,-1.01918913,-1.117244117,-1.201638855,-1.275822865,-66.76662515,4.972299605
0.824496133,2.643023908,2.060362667,1.663796472,0.996677657,0.426426258,-0.192720897,-0.640235456,-0.991477193,-1.259755199,-1.474198404,-1.662553477,43.55376945,173.6855226
1.927449924,0.072609243,0.124694634,0.12629546,0.051303019,-0.104351606,-0.366961665,-0.572037613,-0.740055002,-0.882762231,-1.007200407,-1.117838997,29.34657356,258.6299068
3.250486956,3.115358301,3.060998672,3.02545701,2.948930318,2.852296412,2.700300786,2.576712095,2.471168339,2.378771535,2.296541112,2.222459102,56.02261473,84.76579717
2.232342075,-0.067976054,-0.152877347,-0.217620276,-0.349643105,-0.503513841,-0.725370918,-0.894583609,-1.034453207,-1.154772377,-1.26088204,-1.356098287,9.041497668,265.8055216
3.409612128,-0.088427491,-0.197202502,-0.277970127,-0.435321477,-0.606439644,-0.834554874,-0.997592672,-1.126915771,-1.234904866,-1.327961736,-1.409895042,-69.03677931,66.32269359
3.886796544,2.955353908,2.731752944,2.572739554,2.285513737,2.008774171,1.689827083,1.488747471,1.341155035,1.224299168,1.127441313,1.044649385,54.18474071,143.7156164
1.309818408,-0.142692928,-0.320826323,-0.456354675,-0.730171534,-1.040594973,-1.463610101,-1.766968906,-2.008442584,-2.211068996,-2.386293463,-2.541023474,6.821882892,286.3992954
2.761489465,0.059118265,0.122640894,0.158587592,0.195593236,0.189670765,0.126951403,0.057145445,-0.007707412,-0.066388795,-0.119425079,-0.167591132,15.07849242,63.95106942
3.442852138,-0.072015187,-0.160636798,-0.226490712,-0.35499342,-0.495210626,-0.683315445,-0.818941875,-0.927454068,-1.018832038,-1.098221789,-1.168677701,-30.6119856,179.6738904
2.791016121,-0.098784264,-0.220105483,-0.309928427,-0.48399872,-0.671670927,-0.919448185,-1.095521341,-1.23511557,-1.351954837,-1.453034673,-1.542461676,-35.58259055,223.7123539
3.135881129,-0.050988529,-0.113598343,-0.15993394,-0.249627842,-0.346019546,-0.472254292,-0.560773654,-0.629978741,-0.687099741,-0.735846294,-0.778406812,-8.695450583,31.72170506
2.182375693,-0.139475872,-0.310111509,-0.435547743,-0.675387845,-0.9280404,-1.251914905,-1.476125851,-1.65079597,-1.795107302,-1.918704558,-2.027148048,-42.57892202,170.5148087
2.848339536,3.088427305,3.021037941,2.969112964,2.860822464,2.730529991,2.536891046,2.386906895,2.262812487,2.156638346,2.063798315,1.981329537,50.25508256,79.86215808
3.633182735,-0.06089618,-0.13577068,-0.191317102,-0.299325488,-0.416290208,-0.570911251,-0.680071613,-0.765581096,-0.836095772,-0.896111313,-0.948311601,-28.91324769,6.630279702
3.509499827,-0.048854088,-0.109180079,-0.154296401,-0.243456657,-0.343117486,-0.481973911,-0.586420945,-0.672813248,-0.747548216,-0.813937456,-0.87396542,0.244363824,238.426553
2.30112482,-0.127080884,-0.282659859,-0.397174136,-0.616657081,-0.84878611,-1.147604713,-1.354989089,-1.516723097,-1.650408243,-1.764908098,-1.865353533,-38.76757311,150.0149652
2.097711447,-0.148508264,-0.330060187,-0.463335431,-0.717469349,-0.983864354,-1.323188264,-1.556769619,-1.737985264,-1.887195629,-2.014637772,-2.126193071,-45.47857616,150.3838325
2.417890165,-0.149908324,-0.333727079,-0.469423008,-0.7309168,-1.010047655,-1.373736887,-1.629041374,-1.829717135,-1.996557846,-2.14012158,-2.266566596,-95.80452229,290.9609764
3.270679409,-0.047848927,-0.106769732,-0.150607362,-0.236366556,-0.330425656,-0.457725807,-0.550493618,-0.625364671,-0.688858553,-0.744333302,-0.793784467,-4.647933295,83.0275621
2.190982658,-0.064367639,-0.144138396,-0.204162289,-0.323901612,-0.459173666,-0.648111681,-0.788828324,-0.903490046,-1.001109943,-1.086488698,-1.162557424,2.872682296,116.9591192
3.752332434,-0.07353562,-0.164046882,-0.231328635,-0.362688257,-0.506092051,-0.698297269,-0.836379329,-0.946266866,-1.038219836,-1.117563163,-1.187477684,-56.33242682,47.21753101
2.144852518,-0.071660382,-0.161011435,-0.228944862,-0.366755404,-0.526065917,-0.753517924,-0.925540491,-1.066970189,-1.188160396,-1.294717241,-1.390101925,7.310566945,232.4824389
3.957633118,-0.066698129,-0.148819089,-0.20989931,-0.329285301,-0.459886879,-0.63546268,-0.761983524,-0.862881009,-0.947433974,-1.020465997,-1.08486411,-51.63816312,38.71756492
1.773228723,-0.114812806,-0.254787969,-0.357056465,-0.550602562,-0.751679579,-1.00686696,-1.182773814,-1.319487249,-1.432197977,-1.528477126,-1.612661104,-7.185016432,75.67784418
3.296769935,-0.084658743,-0.188808975,-0.266160258,-0.416942733,-0.581168749,-0.800919584,-0.958976738,-1.085234165,-1.191441394,-1.283647461,-1.365436915,-44.90538848,242.2721832
2.448754713,-0.129330166,-0.287913156,-0.404980162,-0.630605669,-0.871589552,-1.186025346,-1.407222563,-1.581492128,-1.726729425,-1.851993196,-1.962559351,-53.88632854,286.4696893
2.363612918,-0.105611398,-0.235112244,-0.330720839,-0.51509297,-0.712419827,-0.971221723,-1.154633889,-1.300094571,-1.422004311,-1.52763312,-1.621217979,-18.5812016,209.2860235
3.721875605,2.960155189,2.741402937,2.58471219,2.29837113,2.017896657,1.689379554,1.479953228,1.325382998,1.202592876,1.100580128,1.013226826,59.01762143,165.1373978
1.756604294,3.034966037,2.900038163,2.795230078,2.577772057,2.325555228,1.982017679,1.741090706,1.554622347,1.402640842,1.274754038,1.164512119,40.98660391,79.06490723
2.465723382,0.198857285,0.377852593,0.452820895,0.493512609,0.447147468,0.320324014,0.20979336,0.116774823,0.037164485,-0.032244304,-0.093707965,19.01212277,70.47399702
1.417507802,-0.154324674,-0.343427711,-0.482873559,-0.751282455,-1.038021331,-1.414319342,-1.681292557,-1.892598274,-2.069052437,-2.221360754,-2.355783225,-2.123824793,209.4717314
3.658549539,-0.086924252,-0.193906796,-0.273421139,-0.428618618,-0.597947893,-0.824662598,-0.987287618,-1.116487733,-1.224395748,-1.317308722,-1.398989024,-94.31984004,-80.57528777
2.579153647,-0.104585025,-0.232925944,-0.327806621,-0.511193586,-0.708083562,-0.96686685,-1.150245711,-1.295503633,-1.41707715,-1.522285725,-1.615406952,-29.19659409,229.9300461
1.077961286,-0.215280208,-0.478370361,-0.671345911,-1.038553406,-1.421935931,-1.910279436,-2.250177757,-2.516453597,-2.736527638,-2.924874682,-3.090240994,-2.586530698,207.7068294
3.228870774,-0.096226142,-0.214573492,-0.30242182,-0.473482214,-0.659399531,-0.907284957,-1.084777871,-1.225986641,-1.34432844,-1.446714137,-1.537239969,-69.21835684,207.8349216
3.482758755,0.092386646,0.192002829,0.249406032,0.31504195,0.325310277,0.269205519,0.197026868,0.126924024,0.061798191,0.001790159,-0.053562554,33.96598074,172.6126324
1.740684039,0.142805123,0.238344427,0.24352941,0.146348989,-0.039117869,-0.329807905,-0.547353184,-0.721888066,-0.868079757,-0.994335184,-1.105822931,26.06689693,192.4906869
3.860001478,0.111044441,0.230159448,0.298464571,0.377580529,0.395213863,0.343458264,0.272311564,0.202080611,0.136241123,0.07517957,0.018562753,46.80655217,257.2349547
3.888084146,0.285072936,0.547672028,0.670835277,0.790751673,0.821810736,0.789243497,0.740129746,0.692580686,0.648994019,0.60939013,0.573339902,19.83454414,43.86336808
1.390650063,2.793982301,2.386142107,2.106739634,1.628080307,1.192442489,0.698046448,0.382908836,0.150852728,-0.0347259,-0.191000809,-0.326002488,41.32514923,140.1463624
2.397344696,-0.089627065,-0.199860526,-0.281701547,-0.441228173,-0.615285541,-0.849799834,-1.020420648,-1.158196364,-1.275185322,-1.377558577,-1.468967871,-5.939471665,252.2940881
2.712082322,-0.100884114,-0.224744363,-0.31639346,-0.493812295,-0.684755719,-0.936320895,-1.114794335,-1.256173425,-1.374453498,-1.476754261,-1.567247995,-33.33575399,221.3942659
3.852161338,-0.068128155,-0.151982213,-0.214312771,-0.335990825,-0.468774386,-0.646551635,-0.774009278,-0.875194675,-0.959637478,-1.032291712,-1.096121438,-50.44859675,11.22095386
2.156701809,-0.170036682,-0.378159167,-0.531273462,-0.824374686,-1.133497877,-1.529907226,-1.804247224,-2.017694625,-2.193661494,-2.344024901,-2.475673377,-92.18532897,154.6952243
2.999363821,-0.070065695,-0.156261056,-0.220277931,-0.345097,-0.481201497,-0.663980129,-0.796257039,-0.902585901,-0.992551453,-1.071063355,-1.1410224,-11.7654145,173.6311448
3.289162082,-0.102165044,-0.22785857,-0.321218018,-0.503230485,-0.701498194,-0.966757287,-1.157396368,-1.309495608,-1.437254748,-1.547996252,-1.6460664,-95.89589434,261.0745377
1.36874166,-0.1857299,-0.411588115,-0.575745584,-0.882858017,-1.19499334,-1.583302644,-1.850406165,-2.057974652,-2.228763494,-2.374834899,-2.503013571,-11.96077574,145.1506173
3.912432508,1.168608412,1.275696733,1.264602568,1.194796448,1.09462566,0.947159848,0.837087653,0.748131008,0.673045002,0.607880029,0.550210774,37.39100913,114.8495322
2.265212999,-0.149264791,-0.332038142,-0.466612274,-0.724663542,-0.99772632,-1.349407456,-1.593593291,-1.784024132,-1.941370452,-2.076083084,-2.194219427,-68.17171329,180.1976295
2.197492603,0.15813305,0.285377401,0.321081201,0.285552205,0.158603934,-0.07196016,-0.255563921,-0.406802138,-0.535612803,-0.648099227,-0.748167477,35.22345159,251.1856548
1.263295179,-0.176040323,-0.390772501,-0.547776656,-0.845135012,-1.154339825,-1.54891768,-1.82393778,-2.038971383,-2.216689738,-2.368967424,-2.502634328,-4.06588261,151.2095881
3.71176602,-0.035368944,-0.079282302,-0.112454943,-0.179270891,-0.256507657,-0.369260704,-0.457957122,-0.533580256,-0.600440209,-0.660811195,-0.716091187,11.538329,276.3464048
3.414680418,3.097875221,3.041411431,2.997877553,2.905828269,2.792095145,2.616067587,2.47376152,2.352131845,2.24532571,2.149896743,2.063556045,98.92280304,209.4708699
1.079856067,-0.121079091,-0.26858252,-0.376167219,-0.578826014,-0.786644188,-1.042530726,-1.211207235,-1.336863029,-1.436500243,-1.518611617,-1.588038691,-0.130313313,26.91839986
2.535012061,-0.076341898,-0.169821773,-0.238650881,-0.370632672,-0.510212324,-0.689322836,-0.812722634,-0.908186305,-0.986450357,-1.052934629,-1.11079245,-11.52916896,42.92023214
2.753456986,0.063117325,0.128354724,0.162066842,0.186390895,0.158152242,0.059256769,-0.038409468,-0.126099465,-0.204321798,-0.274567926,-0.338201063,23.15497238,128.9666523
2.075180402,2.418649046,1.853650773,1.577621291,1.18280046,0.846415827,0.463532942,0.214300127,0.025398284,-0.12830322,-0.258725138,-0.372461955,48.12426313,239.2972771
3.917098999,-0.071012521,-0.158410102,-0.223364417,-0.350115877,-0.48829792,-0.67283778,-0.804535203,-0.908487629,-0.994656668,-1.068230799,-1.13232066,-66.55708983,-97.65934122
3.855538714,-0.064275827,-0.14332466,-0.201992362,-0.31614729,-0.43985916,-0.603265597,-0.718081819,-0.807262439,-0.879940501,-0.940876354,-0.992922339,-47.61563037,-75.4076484
1.510021045,-0.236488652,-0.524672341,-0.734807399,-1.129103868,-1.527326181,-2.006363296,-2.323286163,-2.563859944,-2.756844686,-2.917706211,-3.056162814,-64.24051214,33.81812437
2.851612996,-0.100477004,-0.223920825,-0.315374846,-0.492824588,-0.684557388,-0.938460485,-1.119425765,-1.263205617,-1.383748899,-1.488177076,-1.580676827,-41.69966846,268.7266923
1.876856123,-0.163942935,-0.364163224,-0.510874312,-0.78972209,-1.080745601,-1.45126678,-1.708018035,-1.90877306,-2.075278825,-2.218503129,-2.344717076,-36.0458537,257.5771466
3.497242382,-0.07849921,-0.174996106,-0.246553058,-0.385570756,-0.535834041,-0.733727624,-0.872592277,-0.980578719,-1.068854594,-1.143216796,-1.207123872,-57.37275261,-87.07081859
1.673746179,-0.222856523,-0.494712609,-0.69337635,-1.068109316,-1.451267979,-1.920821573,-2.23426876,-2.472334276,-2.663753745,-2.823617083,-2.961029482,-83.21543776,-28.80416571
3.549406746,-0.083496563,-0.186209127,-0.262478059,-0.411061902,-0.572585089,-0.787552703,-0.940634328,-1.061486124,-1.161849753,-1.247816851,-1.323023711,-71.5922078,-55.25211531
1.21258962,3.082810249,2.980688838,2.874318631,2.602162696,2.253986326,1.79415176,1.495489762,1.270599452,1.089148095,0.939732156,0.813945553,34.58236238,66.08593185
3.366789076,3.06355643,2.966992186,2.895014367,2.753384973,2.596649852,2.38270645,2.22645297,2.100865382,1.995133778,1.903563126,1.822699261,58.60281941,106.0709395
1.695646123,2.008192155,1.515780019,1.293836813,0.958420503,0.657596243,0.309939003,0.084043334,-0.085658526,-0.22245485,-0.33766036,-0.437401024,26.10466074,102.4952406
3.631289768,0.005839812,0.011154237,0.012582971,0.006348394,-0.017081574,-0.077468541,-0.140026143,-0.199924898,-0.256176051,-0.308770246,-0.357973616,25.82327359,201.4592357
1.081148623,1.558472972,1.052707448,0.756901101,0.238415305,-0.263164018,-0.838754122,-1.215955133,-1.513995835,-1.760073543,-1.966842896,-2.146049968,38.00950248,282.0529256
2.873531858,-0.084204758,-0.187437573,-0.263608871,-0.410178605,-0.565862964,-0.765784943,-0.902530892,-1.007016539,-1.091405741,-1.161937484,-1.222288484,-30.27425541,-8.039071134
3.301752758,-0.079917602,-0.178209767,-0.251174588,-0.393264719,-0.547713702,-0.753662969,-0.901135315,-1.0184636,-1.116795595,-1.201873549,-1.277100848,-38.35287057,156.1627004
2.411641306,2.909101449,2.629477101,2.429968828,2.067343202,1.713993976,1.300119884,1.034637921,0.837049358,0.678693652,0.546005544,0.431477849,65.65172738,234.18558
1.64943774,-0.223246311,-0.495547146,-0.694494306,-1.069621076,-1.453015326,-1.923251554,-2.238279307,-2.478651398,-2.672882097,-2.83594873,-2.976893718,-76.95513938,35.62131763
1.920173369,-0.14567577,-0.323451178,-0.453535775,-0.700153948,-0.956372658,-1.280102307,-1.502121699,-1.674194962,-1.815886813,-1.936981413,-2.043045366,-26.92863972,135.9840904
3.397619046,2.813491965,2.454799088,2.232422194,1.891424381,1.61238226,1.320406926,1.142900198,1.013538274,0.911160297,0.826188823,0.753434346,36.54508198,94.20515356
3.098684442,-0.104059397,-0.231957273,-0.326778512,-0.510967287,-0.710213315,-0.973829583,-1.16081901,-1.308344381,-1.431031258,-1.53641081,-1.628944368,-80.84764986,47.74219628
2.605796578,0.744399023,0.939936874,0.932820234,0.818758644,0.644727625,0.389097753,0.200976218,0.050462456,-0.075843134,-0.185147799,-0.281795784,51.07723956,294.3485652
3.136788902,-0.106801103,-0.238099566,-0.33548449,-0.524814164,-0.729945438,-1.001998972,-1.195475923,-1.348425264,-1.47582704,-1.585401159,-1.681725104,-95.00957927,33.02332069
2.394058275,2.871644082,2.551383664,2.327902029,1.934436444,1.565422745,1.145486555,0.879914131,0.683132791,0.525641591,0.393699824,0.279777425,63.43621229,243.4878099
3.972870576,-0.064998813,-0.145033877,-0.20457168,-0.320979421,-0.448405521,-0.619916822,-0.743712592,-0.842598642,-0.925601554,-0.997411842,-1.060835878,-47.21220199,63.56865392
1.852166461,0.230267214,0.388491239,0.417706075,0.351882069,0.197935318,-0.049192585,-0.234020542,-0.381407225,-0.504218966,-0.609783438,-0.702534124,22.35559035,120.1370167
1.386380475,2.813318018,2.423151716,2.150270205,1.668592019,1.212076158,0.67232803,0.318383552,0.054256249,-0.15874707,-0.33959849,-0.497133454,58.25613056,231.2295375
3.262802913,-0.069361095,-0.154579779,-0.217713611,-0.340162702,-0.472192018,-0.645812321,-0.76794993,-0.863569457,-0.942524013,-1.009894557,-1.068692376,-25.91853877,37.01438784
1.530429243,-0.228905102,-0.508046261,-0.711904865,-1.095992047,-1.488265023,-1.971428915,-2.299881216,-2.554792861,-2.763996645,-2.942181855,-3.098386387,-55.49450737,249.849548
1.781983216,0.174897047,0.295634201,0.311674838,0.229466123,0.058843892,-0.211770092,-0.414397009,-0.57656993,-0.712114146,-0.828951975,-0.931911556,24.17090053,155.4115873
0.206512661,2.870089127,2.609771074,2.495812969,2.269975029,1.719773362,0.763591528,0.205434841,0.008069552,-0.123488139,-0.333959836,-0.537187884,29.13588651,40.09304936
1.925594064,-0.196195244,-0.435951901,-0.611790318,-0.946199025,-1.294365447,-1.732903783,-2.031854314,-2.261922872,-2.449624993,-2.608544255,-2.746604519,-96.61673153,26.33081886
