ua,Phase_Shift_1,Phase_Shift_2,Phase_Shift_3,Phase_Shift_4,Phase_Shift_5,Phase_Shift_6,Phase_Shift_7,Phase_Shift_8,Phase_Shift_9,Phase_Shift_10,Phase_Shift_11,Va,Vr
3.865300761,-0.169053098,-0.257494348,-0.31910985,-0.446511456,-0.5931835,-0.795932431,-0.944175882,-1.063204309,-1.163272171,-1.249854136,-1.326264549,-91.73662044,-67.71529176
1.082033367,0.000272128,0.01936805,-0.064985505,-0.346356652,-0.70190441,-1.17676355,-1.507524728,-1.765213253,-1.977934533,-2.159844715,-2.319171279,20.06495499,197.7936573
2.434824991,-0.211495731,-0.363847161,-0.473451168,-0.690651462,-0.928523677,-1.241938319,-1.462738655,-1.636364899,-1.780658371,-1.904704256,-2.013842829,-61.45860739,202.0507985
2.58506514,2.910092079,2.729000882,2.599185318,2.348871806,2.086405551,1.760349234,1.544141992,1.381578789,1.251125588,1.142128128,1.048487659,45.38401466,101.5433907
2.098024569,2.745232987,2.366314483,2.127870919,1.75320366,1.439837342,1.11262335,0.917426785,0.777910769,0.669247491,0.580273939,0.504978007,21.98588649,47.85530832
3.1349873,-0.18228688,-0.290864821,-0.367691912,-0.523707153,-0.699547427,-0.937435143,-1.108217047,-1.243781973,-1.356930341,-1.454372112,-1.540121356,-65.30222565,82.49725706
0.913359481,2.56434177,1.949406602,1.546829516,0.877304723,0.268592386,-0.432736732,-0.889493302,-1.235598679,-1.51683421,-1.754894925,-1.961911022,51.48414404,264.7068902
3.677118687,-0.165158213,-0.247566105,-0.304505044,-0.422680205,-0.559108154,-0.747966689,-0.886311521,-0.99770431,-1.091687649,-1.173353561,-1.245772519,-53.06738792,138.8235787
2.029169258,-0.255440609,-0.472219088,-0.629554825,-0.93522777,-1.262315081,-1.684712573,-1.978154152,-2.207134886,-2.396548315,-2.558858956,-2.70131439,-96.94384947,244.1974827
1.083459642,3.121723558,3.047031148,2.876112581,2.436695994,1.933130567,1.295525622,0.868960829,0.545698182,0.284357554,0.064533277,-0.12541699,69.1744849,210.4615462
2.298577856,-0.221359599,-0.388289584,-0.508710878,-0.745901846,-1.003768148,-1.34122999,-1.577800088,-1.763318281,-1.917244277,-2.04942618,-2.165631009,-65.01173734,212.4765617
3.509237649,-0.070548267,-0.007187105,0.041540329,0.102529767,0.117637857,0.07078042,0.003054843,-0.065463015,-0.130609079,-0.191603121,-0.248534534,37.83119952,247.2460831
3.137798963,2.948623539,2.823651095,2.734059732,2.552483047,2.347472306,2.068378926,1.866720445,1.706034725,1.571572441,1.455572987,1.353359732,95.92570359,268.6480431
2.404544383,-0.215183155,-0.373043706,-0.486810467,-0.711979275,-0.958360819,-1.283071917,-1.512120144,-1.692504145,-1.842651331,-1.971928524,-2.085837236,-65.1491668,249.5440103
3.232563751,-0.126438687,-0.149194702,-0.161428352,-0.198021955,-0.256625621,-0.362321695,-0.455502375,-0.538897819,-0.614372206,-0.683385202,-0.747015152,21.54038169,298.9599231
1.397002146,-0.285415918,-0.543006042,-0.727465601,-1.075296328,-1.435401803,-1.891047567,-2.20603287,-2.452443672,-2.657091703,-2.83317121,-2.988286649,-25.37286852,280.216795
2.945810065,-0.166133674,-0.249767022,-0.307233212,-0.424806424,-0.557278097,-0.734188503,-0.858784896,-0.956038267,-1.035981783,-1.103902051,-1.162942451,-23.43509496,29.92298663
2.387149415,-0.199126137,-0.332881887,-0.428377334,-0.618528969,-0.827797374,-1.104906572,-1.30133108,-1.456702686,-1.586512062,-1.698649706,-1.797747847,-32.71560243,219.4379238
2.457726378,-0.11955175,-0.13259623,-0.138982445,-0.169617892,-0.229272844,-0.343028891,-0.442271178,-0.528861343,-0.605310148,-0.673688957,-0.735523837,11.14601335,102.4326489
2.80568593,-0.198460403,-0.331462045,-0.426733455,-0.617650418,-0.829635842,-1.112489776,-1.313317633,-1.471617138,-1.603119779,-1.715964079,-1.814986437,-78.47051926,73.47923329
2.877414992,2.955291784,2.840075538,2.757430443,2.587389675,2.391274651,2.11774889,1.916080825,1.753428976,1.616246965,1.497260994,1.392015821,93.01183307,248.6132652
3.244265566,-0.05569001,0.027809302,0.086444896,0.150638406,0.151797381,0.074430461,-0.016929428,-0.103823887,-0.183817389,-0.257211283,-0.324771857,42.03879927,290.0494386
2.511703268,-0.205158952,-0.347941585,-0.450192797,-0.652823037,-0.873987084,-1.162334013,-1.362019036,-1.51624086,-1.642080772,-1.748301809,-1.840077833,-62.25538653,-29.09924507
1.44094727,-0.228502511,-0.403051956,-0.5253069,-0.753925046,-0.985205767,-1.265873475,-1.450949082,-1.590409627,-1.70256892,-1.796355206,-1.876866036,-9.561938421,40.15963849
1.796507952,-0.264867884,-0.494362911,-0.659794483,-0.975962113,-1.305584037,-1.716699667,-1.991784736,-2.199835257,-2.367162472,-2.50683013,-2.626386004,-69.4173491,-31.68274376
1.73967554,-0.284787265,-0.543139952,-0.730156275,-1.087767892,-1.462540776,-1.936763356,-2.261023907,-2.511592453,-2.717394351,-2.892754955,-3.045929124,-90.0531491,177.8316298
1.01646901,-0.191012614,-0.328906188,-0.44352358,-0.698739004,-0.995335695,-1.387714867,-1.659386543,-1.86919692,-2.04075769,-2.186069109,-2.312153936,5.258733026,91.43859886
3.717347515,-0.159328515,-0.232649034,-0.282490578,-0.386444255,-0.506501743,-0.67133792,-0.790300923,-0.884574205,-0.96281085,-1.029673658,-1.087984947,-45.2267847,-28.7310942
2.898160229,-0.15263564,-0.215878733,-0.258435069,-0.350174537,-0.461161424,-0.623182836,-0.748066707,-0.852428242,-0.943069398,-1.023716381,-1.096657561,3.22379959,261.7963523
3.978131548,-0.158940126,-0.23173188,-0.281276955,-0.385107013,-0.506017026,-0.674241152,-0.797649784,-0.896897288,-0.980405394,-1.052714645,-1.116577016,-55.54766087,22.07859816
1.839500211,-0.159745447,-0.234293533,-0.285879987,-0.395899484,-0.526788749,-0.712062941,-0.849053531,-0.959370221,-1.052131193,-1.132334452,-1.203043808,1.664961925,65.0198203
1.862755951,-0.271054041,-0.509942112,-0.682948388,-1.015418319,-1.365479111,-1.808491747,-2.109754786,-2.340708806,-2.528730311,-2.687465709,-2.824821277,-96.27576669,-17.37955354
1.598886054,0.65987267,0.880911061,0.836628916,0.649194767,0.417921366,0.118257216,-0.084407183,-0.238943259,-0.364370527,-0.470185612,-0.561812277,20.19549861,79.95464084
2.6513076,0.052320866,0.26186939,0.360920069,0.410844438,0.346231692,0.177012029,0.029547828,-0.095749599,-0.204190951,-0.299818,-0.385435833,41.59344628,252.4282135
3.500392705,-0.174496387,-0.271284831,-0.339278574,-0.478958054,-0.638771265,-0.8588934,-1.019843362,-1.149452387,-1.258932388,-1.354209338,-1.438846288,-69.73312891,249.3257403
3.687042,-0.172461629,-0.266152457,-0.331808975,-0.467105004,-0.622469018,-0.83722775,-0.994674164,-1.121619103,-1.228889909,-1.322232424,-1.405111973,-82.4063732,179.9639944
2.728748511,-0.201123109,-0.338110325,-0.436367873,-0.63287821,-0.85059809,-1.140662696,-1.346557098,-1.508975201,-1.644078666,-1.760199966,-1.862279033,-74.92729786,130.8727131
3.827253996,-0.158363269,-0.230280184,-0.279182528,-0.381902913,-0.501963006,-0.670068704,-0.794521467,-0.895562766,-0.981409497,-1.056474145,-1.123419707,-38.07182195,209.7084607
1.67058424,-0.26027337,-0.482648614,-0.642225052,-0.945874924,-1.261146303,-1.65505551,-1.921413062,-2.125765175,-2.292722936,-2.434376587,-2.557661435,-40.7441774,117.2750892
1.902020714,-0.17597911,-0.275981602,-0.347733774,-0.499055979,-0.678471815,-0.934622468,-1.126800524,-1.283706207,-1.417403956,-1.534435658,-1.638818372,4.736456761,221.7665343
3.536845398,-0.178308938,-0.280918384,-0.353339755,-0.501448037,-0.669972977,-0.900446467,-1.067423999,-1.200640319,-1.312104981,-1.408172287,-1.492674225,-99.95021624,-94.90292263
2.804671813,-0.182658237,-0.291735566,-0.368851803,-0.525122556,-0.700829985,-0.938479162,-1.109790129,-1.246694513,-1.361865068,-1.46187591,-1.550626144,-33.91775617,249.9229707
3.225771107,-0.150428044,-0.210004415,-0.24939587,-0.333672688,-0.433953471,-0.576641592,-0.683921947,-0.772103945,-0.847796904,-0.914568213,-0.974567192,-5.462862727,162.6830305
1.907605412,-0.222226082,-0.389068834,-0.50747188,-0.73368939,-0.966587189,-1.246251295,-1.421973528,-1.545735353,-1.637407769,-1.706864831,-1.75976231,-32.77547775,-46.37327213
2.643860073,-0.182594585,-0.291530318,-0.368476951,-0.52421691,-0.699060497,-0.935351153,-1.105814433,-1.242260373,-1.357246772,-1.457264408,-1.546154015,-23.96109068,244.6617883
1.872108497,-0.108257508,-0.114049363,-0.127799065,-0.205286118,-0.348352357,-0.592971079,-0.787769262,-0.949173758,-1.087267716,-1.208257636,-1.316145019,21.49424811,237.5060936
0.880552898,-0.209820184,-0.394832873,-0.557787904,-0.915364553,-1.317900155,-1.839259483,-2.197875699,-2.475073988,-2.702432591,-2.895737033,-3.064133599,7.899860028,151.1166463
2.057679333,-0.183732203,-0.29411126,-0.371763028,-0.527557206,-0.700465486,-0.931667524,-1.097237817,-1.229135308,-1.339803331,-1.435639498,-1.520426171,-6.599760614,121.3523805
3.974996204,-0.168180792,-0.255314828,-0.315981525,-0.44177079,-0.587211608,-0.789566874,-0.938711711,-1.059351573,-1.161491184,-1.250471101,-1.329523758,-94.51482111,94.56470453
1.703462953,-0.199766878,-0.334313372,-0.430216854,-0.620850472,-0.831010131,-1.11159498,-1.312491996,-1.472365484,-1.606335356,-1.722173865,-1.824497628,-3.479764917,140.8845452
3.175787678,-0.172099271,-0.26504852,-0.329861471,-0.462436436,-0.612619342,-0.815863384,-0.961373596,-1.076488767,-1.172219256,-1.254375374,-1.326434388,-42.52161648,53.8694947
1.63239712,2.826427636,2.526506964,2.311228679,1.908725634,1.500732027,1.003101823,0.672617123,0.421328547,0.216965945,0.043934025,-0.106570408,72.14758881,280.2013456
1.896602621,-0.208348594,-0.3556602,-0.461038405,-0.669051915,-0.896283971,-1.197172313,-1.411826419,-1.582768861,-1.726395788,-1.851012581,-1.961504812,-11.71047805,227.0501279
1.709238628,0.570030869,0.784902864,0.732285873,0.51384252,0.237583484,-0.1324629,-0.391017091,-0.593016076,-0.760226433,-0.903687991,-1.029784284,39.4854088,257.2177945
1.473451864,0.005760036,0.104539505,0.105779277,-0.022301943,-0.246569508,-0.583461294,-0.829431699,-1.024500379,-1.187007799,-1.326806346,-1.449783684,22.79081882,179.8332647
3.405229624,-0.172639748,-0.266473713,-0.332044048,-0.466378424,-0.61898599,-0.826204417,-0.974792893,-1.092220392,-1.189603732,-1.272842627,-1.345490242,-63.52878666,-50.18738286
3.913565115,-0.153299356,-0.2173048,-0.260043305,-0.350512039,-0.456707568,-0.605053678,-0.71410727,-0.80193865,-0.87594168,-0.940122891,-0.996907164,-34.13344747,65.9288644
3.710999084,-0.168504289,-0.256081225,-0.317005101,-0.442960339,-0.587876778,-0.7880204,-0.934334616,-1.051920635,-1.150941899,-1.236813766,-1.312805539,-69.9599589,80.3216176
1.441132331,3.017978173,2.946868595,2.848793487,2.565837813,2.194685626,1.679530294,1.316571262,1.034670428,0.803389993,0.606891663,0.435823221,86.29463583,267.4785776
2.38665843,2.96008821,2.851392952,2.772627201,2.606576768,2.409794775,2.130633193,1.92439338,1.758985398,1.62050429,1.501294557,1.396612052,62.64227701,136.1641474
1.286387025,-0.223191764,-0.397170611,-0.528132311,-0.799426089,-1.110539136,-1.535508207,-1.842042043,-2.086218719,-2.290943657,-2.468086999,-2.624716068,5.979974802,288.1819279
2.503004323,-0.148364073,-0.204863442,-0.242088186,-0.322923869,-0.420878856,-0.562712209,-0.670502472,-0.759362266,-0.835564888,-0.902582169,-0.962549487,1.176441931,88.07693496
2.250703988,-0.191005212,-0.312270561,-0.397966193,-0.568182191,-0.75416702,-0.997400494,-1.167531734,-1.300753195,-1.411109674,-1.505736558,-1.588803164,-19.08687518,102.2113835
1.516224439,-0.062965719,-0.024927333,-0.032328799,-0.139622069,-0.332884033,-0.635499141,-0.861554863,-1.042549122,-1.194064264,-1.324763365,-1.439923791,18.68434645,160.9808023
2.05616068,-0.164102459,-0.246224329,-0.304813234,-0.432593798,-0.589960024,-0.822173053,-1.000339458,-1.147578069,-1.274005892,-1.385283507,-1.484950339,8.210447078,246.3734982
2.720765915,-0.202438309,-0.341405027,-0.441163566,-0.640549283,-0.861318948,-1.155315885,-1.363932326,-1.528456887,-1.6652852,-1.782866549,-1.886209756,-77.99124712,126.1466835
3.379232722,2.93830982,2.79827835,2.698000635,2.498820387,2.280912557,1.99661564,1.799909873,1.648049938,1.524017406,1.419060757,1.328021879,65.00452062,155.3087418
1.384541432,2.389286668,1.744688086,1.40361513,0.897384277,0.462984257,-0.026347822,-0.342065356,-0.580785037,-0.774813594,-0.939274695,-1.082535253,40.86111233,212.0193481
3.832001875,-0.14688431,-0.20083608,-0.235744084,-0.310709622,-0.399552341,-0.523776265,-0.614725922,-0.687604562,-0.748685704,-0.801399269,-0.84782032,-20.65975274,37.9061904
1.497140966,-0.159375108,-0.240803131,-0.306619497,-0.46701883,-0.676683091,-0.984717966,-1.213978206,-1.398515147,-1.553793661,-1.688287412,-1.807180695,10.55570088,176.7055527
3.105922623,-0.190063254,-0.310525387,-0.396500481,-0.570480961,-0.766274076,-1.031836878,-1.223519139,-1.37653385,-1.504977159,-1.616200938,-1.714598555,-86.69402598,223.0168568
1.226399641,2.63294428,2.107228565,1.767484734,1.214244598,0.726967992,0.18382553,-0.161854621,-0.420792458,-0.629752199,-0.805816397,-0.958394902,42.79994622,182.1345806
2.599796574,-0.205314976,-0.348549478,-0.451463956,-0.656627432,-0.883116559,-1.184115176,-1.397704207,-1.566422257,-1.707074623,-1.828275787,-1.935112622,-67.37747986,223.8152126
2.447136654,-0.115513191,-0.123397418,-0.127518486,-0.159296329,-0.228136538,-0.363310569,-0.481820266,-0.585204107,-0.676472715,-0.758134408,-0.832038616,17.06457411,166.7164676
2.441317352,-0.216387697,-0.375961481,-0.490890339,-0.7176961,-0.964374517,-1.285607341,-1.508210331,-1.680340646,-1.820995717,-1.93988173,-2.042722551,-80.57322824,-65.2302938
3.935771574,-0.149235208,-0.206943678,-0.244881065,-0.326265179,-0.423217442,-0.560868234,-0.663848285,-0.748053722,-0.819981826,-0.883162523,-0.939728797,-20.32641604,175.6870103
3.766234607,2.969247194,2.875386683,2.809649376,2.674030762,2.518060528,2.302319086,2.14443477,2.017612465,1.910958646,1.818648988,1.737145415,72.19820375,149.2532811
2.045897221,-0.248075602,-0.454077309,-0.603345561,-0.893690526,-1.204646629,-1.606219468,-1.885098324,-2.102652377,-2.282572278,-2.436720569,-2.571995351,-82.05821433,231.286611
3.032385098,-0.169913538,-0.259515672,-0.321783712,-0.449547628,-0.594899616,-0.79295877,-0.936185654,-1.050680672,-1.146890933,-1.230306029,-1.304196603,-26.84325922,152.9499664
1.601534493,2.77978472,2.419470448,2.166240048,1.710507045,1.270082965,0.75346291,0.417725081,0.164408568,-0.040982645,-0.214717686,-0.365827802,68.1725741,292.4479982
2.977634811,-0.189496454,-0.309040864,-0.394233123,-0.566391611,-0.759639648,-1.020828961,-1.208774219,-1.358551345,-1.484161599,-1.592886247,-1.689062899,-67.38008197,240.6143471
2.808416052,-0.201386781,-0.338864013,-0.437629694,-0.635643061,-0.856031165,-1.151754728,-1.363396324,-1.531496586,-1.672173742,-1.79374742,-1.901157317,-84.94883783,262.306905
1.521575082,-0.300892851,-0.580510692,-0.780861563,-1.155699946,-1.53540665,-1.994430686,-2.292351717,-2.512046765,-2.684554733,-2.825135408,-2.9425355,-66.73288609,-80.34046072
1.662516522,-0.149243206,-0.21406965,-0.266406176,-0.400470733,-0.58425837,-0.864470872,-1.078008334,-1.252057796,-1.399694173,-1.52832263,-1.642556729,13.1265193,206.5318941
2.073920295,2.896384444,2.694218577,2.547350993,2.260249552,1.951414123,1.553190238,1.278897914,1.066928747,0.893163317,0.745449932,0.616712727,76.77149141,245.381851
1.640869544,-0.282573006,-0.536838181,-0.719590722,-1.064941742,-1.419517441,-1.854544746,-2.141207865,-2.355450623,-2.52593949,-2.666821176,-2.786230829,-66.37129089,-51.20787868
3.45174358,-0.089229929,-0.054072911,-0.023984674,0.011762841,0.014765562,-0.03236992,-0.094766541,-0.157602545,-0.217504425,-0.273785874,-0.326485632,29.69086992,204.0031751
3.009584194,-0.193435377,-0.318926532,-0.40860852,-0.58922746,-0.791036657,-1.061945496,-1.255063743,-1.407480961,-1.534054735,-1.642528347,-1.73752891,-92.12693161,-38.22966106
2.239251295,-0.232742348,-0.41646297,-0.549401754,-0.809978981,-1.091578324,-1.457681752,-1.71254927,-1.911215517,-2.075157216,-2.215225224,-2.337769985,-84.95536455,116.8244638
3.154598182,-0.189046235,-0.307987903,-0.392838672,-0.564788792,-0.758688605,-1.022366195,-1.213205683,-1.365875767,-1.494261547,-1.605612103,-1.704262576,-88.50492779,268.1813041
1.340059536,-0.265679453,-0.495429282,-0.660141616,-0.974057153,-1.304448155,-1.7300552,-2.028128245,-2.262772386,-2.458280974,-2.626782623,-2.775349935,-10.71519531,242.3450494
3.591146208,-0.142403483,-0.189446681,-0.219179868,-0.284775876,-0.365059364,-0.481796839,-0.571001866,-0.645083365,-0.709138322,-0.765969435,-0.817274735,-3.306658444,149.2686797
1.671198317,-0.265652393,-0.496032268,-0.661845142,-0.978312844,-1.309022006,-1.726842739,-2.01313979,-2.235228179,-2.418412531,-2.575147368,-2.712592208,-44.61395635,216.8190993
2.017431282,-0.237968731,-0.428862643,-0.566438128,-0.833202071,-1.11672534,-1.477778452,-1.724213146,-1.913570769,-2.068033822,-2.198701179,-2.312018837,-59.67832091,52.92334907
3.130498496,-0.170798824,-0.261708339,-0.324895332,-0.454073987,-0.600072024,-0.796658686,-0.93646096,-1.046381424,-1.137263095,-1.214832252,-1.282514063,-38.50973546,24.84929138
3.789549873,2.930958497,2.780760148,2.674033061,2.467055289,2.249172886,1.97899392,1.801110489,1.668499295,1.563043181,1.475704777,1.401294298,36.99628342,65.28359734
1.835399869,1.606498557,1.300116343,1.119421526,0.803399511,0.49043769,0.104522603,-0.156548894,-0.358026461,-0.523757378,-0.665418405,-0.789633487,46.25395754,274.4233562
3.835381575,-0.156936923,-0.226628785,-0.27379938,-0.373082917,-0.489267015,-0.651890522,-0.772120941,-0.869583833,-0.952259454,-1.024441952,-1.088723932,-35.89361543,168.1340699
1.934568056,2.391053531,1.862401975,1.620595743,1.289182664,1.018497701,0.724186994,0.541151449,0.407006195,0.300766991,0.212711457,0.137497324,20.16851051,53.08679926
2.631424227,2.978546923,2.897264493,2.838134363,2.705143699,2.535140592,2.276341852,2.074828606,1.908023322,1.765266653,1.640304508,1.529095799,97.23173837,247.9757571
3.090676777,2.889176512,2.678106767,2.526855931,2.23923555,1.942797381,1.579532207,1.3399697,1.159655908,1.014398721,0.892412981,0.787019617,81.00464319,281.9466177
3.204054717,-0.161015465,-0.236927811,-0.288737094,-0.396444071,-0.520573972,-0.691448597,-0.815936982,-0.915895146,-1.000127639,-1.073309657,-1.13823624,-20.3970728,127.0798588
2.629351712,-0.100588949,-0.083583528,-0.067161487,-0.055617622,-0.073429494,-0.137149857,-0.203263811,-0.264389673,-0.319836228,-0.370158497,-0.41604111,10.43519247,59.90225977
1.736873542,-0.286152241,-0.546409702,-0.734754177,-1.094535946,-1.470857648,-1.945451322,-2.268502387,-2.517059713,-2.720366097,-2.89291328,-3.043055221,-93.29556208,97.69536196
2.599914418,-0.201204698,-0.338193242,-0.436276405,-0.631797713,-0.847226998,-1.132072322,-1.332755179,-1.490222357,-1.620668885,-1.73241197,-1.830364168,-59.59620777,107.0167267
3.560143428,-0.16181565,-0.239071269,-0.292069964,-0.402700145,-0.531247976,-0.710539267,-0.843049992,-0.95064161,-1.042142561,-1.122259803,-1.193823136,-31.68442767,267.7782187
2.432087684,-0.148558702,-0.20570644,-0.243926046,-0.328491497,-0.433688013,-0.590338953,-0.711875407,-0.81319857,-0.900724055,-0.978097579,-1.0476089,4.443459267,129.5634273
3.144683465,-0.188250038,-0.305970885,-0.389873896,-0.559930596,-0.751664717,-1.012222392,-1.20062883,-1.351230093,-1.477782855,-1.587470952,-1.684589868,-84.20795741,243.0398377
2.139475611,2.786923777,2.442699549,2.208070097,1.802883773,1.430469838,1.013444481,0.75193459,0.558871315,0.404650467,0.275631332,0.164361858,51.05839387,181.337847
0.898286651,-0.172029384,-0.272876686,-0.35067455,-0.516262983,-0.69780102,-0.920166065,-1.06156818,-1.163304723,-1.241334144,-1.303627619,-1.354745504,1.17377602,15.97247683
2.446450086,-0.118598565,-0.129030122,-0.131861833,-0.150430583,-0.188878669,-0.263418367,-0.328917326,-0.386146588,-0.436578618,-0.481533933,-0.522004855,4.98410511,38.2230572
2.596018808,-0.158770682,-0.231655265,-0.281797214,-0.388833303,-0.517342988,-0.704000478,-0.847164193,-0.966275164,-1.069334407,-1.160717279,-1.243119263,4.026967953,272.0862513
3.707366725,0.336669996,0.77728507,0.914388642,0.982207624,0.949907828,0.84979869,0.761619329,0.686761902,0.622113453,0.565324395,0.514720217,28.99295351,79.23753559
2.028386242,-0.226261745,-0.400103941,-0.525235447,-0.769802678,-1.033118954,-1.375210106,-1.614611887,-1.802731631,-1.959320323,-2.094261013,-2.213301117,-38.32259325,260.7164133
2.803774481,2.88359331,2.664335908,2.506918099,2.207468942,1.898458934,1.518866478,1.267798038,1.07834355,0.925372189,0.79664289,0.685219337,81.57407124,290.9483696
1.895806065,-0.21101355,-0.361532918,-0.468207915,-0.674466397,-0.891692293,-1.164253988,-1.347820372,-1.487751924,-1.601247374,-1.696850053,-1.779480527,-19.86005494,50.42751875
2.0263941,2.920216062,2.75137887,2.626988893,2.374101087,2.087608999,1.699007164,1.42147135,1.202877393,1.021637184,0.866429785,0.73047286,88.33020687,281.5906164
2.962037028,-0.107246098,-0.099547562,-0.088395445,-0.080549983,-0.092694127,-0.138039039,-0.187315832,-0.234405712,-0.278145894,-0.318562695,-0.355930753,9.192960506,55.11822663
3.173619758,-0.142916641,-0.190856425,-0.221420167,-0.289173579,-0.372895917,-0.496390095,-0.592051907,-0.672188085,-0.741877841,-0.803941555,-0.860108705,1.630754126,150.0702279
2.095732347,-0.220467636,-0.38578927,-0.504614229,-0.737497164,-0.988900413,-1.315834685,-1.544446338,-1.723830473,-1.872915146,-2.001198737,-2.114211463,-38.12533618,222.7379652
1.662381856,-0.25704858,-0.47477306,-0.630953752,-0.928515547,-1.238224502,-1.62689791,-1.89124945,-2.095107412,-2.262412601,-2.404927323,-2.529404477,-35.91607771,145.1615155
1.652074385,-0.270428833,-0.507204881,-0.6770229,-0.998202661,-1.328115495,-1.733029475,-2.000374441,-2.20088404,-2.361194355,-2.494411941,-2.608056882,-51.86497224,1.475038047
1.587730481,-0.269150058,-0.504105251,-0.672683094,-0.992437128,-1.323841889,-1.739182402,-2.022017173,-2.240557398,-2.42027386,-2.573653697,-2.707857031,-37.66446167,176.7534166
3.730253266,-0.163356108,-0.242969768,-0.29774408,-0.411648685,-0.543297799,-0.725426907,-0.858560549,-0.965480052,-1.055433635,-1.133371336,-1.202282267,-52.86560538,75.96590369
1.817196694,-0.264600613,-0.493911787,-0.659496152,-0.977023487,-1.310158494,-1.730091786,-2.015040999,-2.233481545,-2.411513699,-2.562088459,-2.692683676,-71.18456196,64.33853298
3.062200348,-0.189420533,-0.308893914,-0.394096661,-0.56652248,-0.760540956,-1.023659335,-1.213628421,-1.365376044,-1.492866537,-1.603375029,-1.701243492,-77.01261414,272.0556883
2.000543975,-0.134956466,-0.175160992,-0.206073951,-0.293945583,-0.426232976,-0.643405912,-0.817011487,-0.962092823,-1.087061159,-1.197105894,-1.295609179,15.95044379,219.6741655
3.703758041,-0.168614158,-0.256320305,-0.317282115,-0.443051341,-0.587162446,-0.784684494,-0.927520369,-1.041024758,-1.135492908,-1.21642349,-1.287142618,-76.27876023,-109.6562057
3.839414683,-0.169847874,-0.259512733,-0.322068019,-0.451294056,-0.599942396,-0.805318629,-0.955453587,-1.076005774,-1.17737379,-1.265104198,-1.342553578,-92.67278757,-58.20081655
2.132180147,-0.063062775,-0.00079964,0.031607302,0.026917576,-0.05464325,-0.231651158,-0.382611931,-0.510284177,-0.620428936,-0.717296373,-0.803809663,22.63247308,161.7857524
1.914524439,-0.257533443,-0.476918382,-0.635580958,-0.941598664,-1.265226504,-1.676625849,-1.957759258,-2.174277941,-2.351367234,-2.501580071,-2.632189326,-77.61653149,74.39261665
1.332547047,-0.311503499,-0.603755529,-0.810303418,-1.187475328,-1.556015919,-1.981364179,-2.24317288,-2.42687863,-2.563902814,-2.66948995,-2.752279395,-42.68739951,-53.46761036
2.26580794,-0.10511197,-0.095340702,-0.084397907,-0.082487293,-0.107907327,-0.175243368,-0.239025035,-0.295506634,-0.345293162,-0.389508538,-0.429114285,5.813908685,31.41842086
1.261142876,-0.272120002,-0.508836166,-0.675709261,-0.984556187,-1.296158088,-1.679019767,-1.936454179,-2.133672558,-2.29461537,-2.430962167,-2.54940762,-12.79182419,91.66428754
1.717642801,-0.274779729,-0.518265919,-0.693621413,-1.026954471,-1.372001381,-1.79918612,-2.083114624,-2.296752254,-2.467789477,-2.609935571,-2.73109388,-70.09138557,-46.30500086
2.653606413,-0.205654174,-0.349416571,-0.45275509,-0.658797748,-0.886264395,-1.188297656,-1.402124138,-1.570528717,-1.710466193,-1.830650557,-1.93623878,-78.03507625,130.9083284
2.842613692,-0.155259939,-0.221751175,-0.265560956,-0.354709503,-0.452229933,-0.573003582,-0.648244963,-0.699206192,-0.734611254,-0.759153702,-0.775655224,-16.08208583,-24.43781668
3.075871014,-0.18781298,-0.304832668,-0.388146575,-0.556857234,-0.746728847,-1.004021912,-1.189504045,-1.337431973,-1.461513536,-1.568899587,-1.663859984,-74.15358182,211.4974216
2.327574639,-0.229123895,-0.407535416,-0.536533525,-0.789708604,-1.063388794,-1.417973469,-1.662769626,-1.851591735,-2.005583985,-2.135496277,-2.247651364,-96.96177341,-124.5149695
2.216934989,0.010378344,0.188678639,0.300777367,0.425852706,0.46545734,0.441868023,0.401608042,0.363907774,0.330670177,0.301552684,0.275918076,6.212609461,10.78744941
3.608779587,-0.124713971,-0.144134558,-0.152908971,-0.179547544,-0.221515991,-0.295517028,-0.360297692,-0.418440867,-0.471324593,-0.519943206,-0.564991866,12.24944775,157.506368
2.306824767,2.825253612,2.532551096,2.333272769,1.98926176,1.676341792,1.334911943,1.127775241,0.978984736,0.862842625,0.76761271,0.686925025,27.41179266,59.31055415
2.728085621,-0.177840404,-0.27933723,-0.350326749,-0.493436216,-0.652188397,-0.861380941,-1.007183924,-1.120230851,-1.212722084,-1.291005173,-1.358836486,-29.82505147,25.59081368
1.187776416,2.928766813,2.733701623,2.555235226,2.148593819,1.678857376,1.068822268,0.65363934,0.335974248,0.077377875,-0.141368997,-0.331311433,77.91468329,277.4721043
3.679540805,-0.158729424,-0.231105744,-0.280196951,-0.382598872,-0.500775517,-0.66267665,-0.779161848,-0.871202006,-0.947369841,-1.012287411,-1.068751697,-42.19472696,-29.53483176
2.978366492,-0.192302349,-0.316060193,-0.40439792,-0.582339396,-0.781126499,-1.04786185,-1.237971831,-1.388061061,-1.512779587,-1.619757323,-1.713548488,-82.40426256,14.6655425
1.350745454,2.669284723,2.17965269,1.854920667,1.311965589,0.822887959,0.270726854,-0.083426973,-0.350095717,-0.566277391,-0.749189719,-0.908322453,54.76534962,257.8875472
2.652570703,-0.188629003,-0.306621827,-0.390290789,-0.55822827,-0.744485106,-0.9919442,-1.166956042,-1.304696218,-1.419085366,-1.517303532,-1.603591749,-38.32763342,119.6967112
